,vid_id,ad_view
1123,VID_15189,526.642
1124,VID_22317,26.076
1125,VID_22385,2824.11
1126,VID_10936,774.838
1127,VID_11519,120.158
1128,VID_12576,1902.99
1129,VID_20918,2810.93
1130,VID_17112,3990.264
1131,VID_2396,8.894
1132,VID_3125,9.1
1133,VID_9058,129.71
1134,VID_5939,395.082
1135,VID_7593,1458.358
1136,VID_4754,63.892
1137,VID_2974,63.552
1138,VID_3590,15.192
1139,VID_3600,37.512
1140,VID_8459,867.24
1141,VID_4543,21923.938
1142,VID_12434,4.456
1143,VID_12167,476.38
1144,VID_1322,1779.132
1145,VID_19409,20.456
1146,VID_10523,1715.544
1147,VID_4457,2099.034
1148,VID_19478,55.088
1149,VID_20828,3010.122
1150,VID_10775,11.438
1151,VID_12091,12.228
1152,VID_14378,203.296
1153,VID_1418,2197.438
1154,VID_12458,537.18
1155,VID_15357,833.02
1156,VID_3555,127.344
1157,VID_19662,573.718
1158,VID_9393,1917.622
1159,VID_19125,198.548
1160,VID_17044,81.924
1161,VID_14112,1169.308
1162,VID_22607,4562.09
1163,VID_9508,9.288
1164,VID_18141,1312.214
1165,VID_13392,73.974
1166,VID_6306,31.212
1167,VID_16298,85.318
1168,VID_5832,3.106
1169,VID_20852,1397.746
1170,VID_2052,13.464
1171,VID_11283,598.902
1172,VID_20392,9871.432
1173,VID_22108,149.21
1174,VID_3064,1443.354
1175,VID_4482,222.65
1176,VID_11672,3244.236
1177,VID_3301,153.614
1178,VID_20106,1973.474
1179,VID_16205,2125.174
1180,VID_9532,10907.846
1181,VID_11294,45.788
1182,VID_12690,51.522
1183,VID_21059,5906.214
1184,VID_2388,307.534
1185,VID_17405,7.574
1186,VID_3099,1870.8
1187,VID_20770,42.396
1188,VID_17262,16.31
1189,VID_4476,1104.424
1190,VID_1163,61.524
1191,VID_22777,3001.636
1192,VID_21090,4560.788
1193,VID_6598,1486.042
1194,VID_5743,1085.346
1195,VID_21253,45.948
1196,VID_20611,690.066
1197,VID_1089,4095.66
1198,VID_4371,712.008
1199,VID_17003,1832.76
1200,VID_18424,30.498
1201,VID_1222,277.802
1202,VID_6479,200.646
1203,VID_13563,6.562
1204,VID_12946,2688.04
1205,VID_8437,81.148
1206,VID_21515,583.17
1207,VID_14775,182.876
1208,VID_17802,1012.248
1209,VID_8274,9.816
1210,VID_23680,5134.706
1211,VID_6005,343.846
1212,VID_23105,3959.848
1213,VID_9956,1197.858
1214,VID_6750,11.2
1215,VID_16401,36.552
1216,VID_23075,960.03
1217,VID_14863,1407.738
1218,VID_19341,87.832
1219,VID_19522,476.002
1220,VID_7749,17.652
1221,VID_17107,23.28
1222,VID_12774,902.01
1223,VID_8974,2621.818
1224,VID_11208,8.764
1225,VID_6781,185.356
1226,VID_2411,8.3
1227,VID_8384,4.428
1228,VID_21496,747.682
1229,VID_18389,9509.398
1230,VID_18660,172.462
1231,VID_1547,18.464
1232,VID_1065,959.944
1233,VID_7387,2071.642
1234,VID_11746,1514.868
1235,VID_7133,1131.318
1236,VID_17890,18.574
1237,VID_12710,2258.264
1238,VID_4806,13.664
1239,VID_1976,4643.276
1240,VID_13114,91.078
1241,VID_19933,7.606
1242,VID_8961,113.84
1243,VID_4436,71.858
1244,VID_11471,592.4
1245,VID_6393,31.672
1246,VID_8690,16.196
1247,VID_1266,1432.47
1248,VID_10199,720.528
1249,VID_16287,6794.608
1250,VID_11285,598.166
1251,VID_22078,14.472
1252,VID_22632,208.862
1253,VID_17811,2778.042
1254,VID_308,1417.958
1255,VID_8559,6534.148
1256,VID_13391,147.278
1257,VID_23733,1988.308
1258,VID_12814,38.252
1259,VID_7783,10.2
1260,VID_11619,1538.05
1261,VID_4950,280.16
1262,VID_17844,11575.684
1263,VID_15758,5.854
1264,VID_20079,221.86
1265,VID_10069,1521.496
1266,VID_15577,44.802
1267,VID_9911,12.156
1268,VID_17668,5887.154
1269,VID_22412,3366.032
1270,VID_20668,282.618
1271,VID_5469,21.236
1272,VID_3477,7.106
1273,VID_15324,973.926
1274,VID_11267,12761.282
1275,VID_8597,915.294
1276,VID_14548,1453.956
1277,VID_1194,7.944
1278,VID_5600,48.62
1279,VID_714,11.782
1280,VID_15462,119.11
1281,VID_17243,9.332
1282,VID_2432,1774.098
1283,VID_12784,5758.1
1284,VID_4755,406.498
1285,VID_12103,21.172
1286,VID_5452,37.64
1287,VID_1077,4653.114
1288,VID_13656,657.826
1289,VID_23047,293.12
1290,VID_2692,7.218
1291,VID_20623,9.572
1292,VID_19418,29.944
1293,VID_22232,1428.668
1294,VID_6574,213.816
1295,VID_7327,390.352
1296,VID_13579,3069.038
1297,VID_14575,52.604
1298,VID_5813,2865.862
1299,VID_15008,79.542
1300,VID_575,11.506
1301,VID_20939,3495.628
1302,VID_1973,632.41
1303,VID_6371,12.42
1304,VID_14854,22.412
1305,VID_14833,493.046
1306,VID_21299,12.508
1307,VID_16915,579.452
1308,VID_6309,20.558
1309,VID_10230,11153.572
1310,VID_17533,1108.964
1311,VID_13445,2130.112
1312,VID_20091,92.408
1313,VID_14734,14.122
1314,VID_990,253.694
1315,VID_1433,43.06
1316,VID_17335,2098.962
1317,VID_9492,17671.836
1318,VID_16368,999.676
1319,VID_21194,236.592
1320,VID_7536,620.63
1321,VID_11647,1178.85
1322,VID_22540,7.712
1323,VID_12919,2106.49
1324,VID_8573,1774.626
1325,VID_332,969.616
1326,VID_23679,2413.344
1327,VID_6675,18.302
1328,VID_6431,12.484
1329,VID_12138,7.048
1330,VID_14674,1721.668
1331,VID_9043,15.902
1332,VID_1427,1723.128
1333,VID_10326,27.598
1334,VID_6121,10.69
1335,VID_20413,512.846
1336,VID_19785,14.864
1337,VID_12681,8.69
1338,VID_20531,1210.004
1339,VID_6356,20.884
1340,VID_3790,4.59
1341,VID_6591,3.104
1342,VID_1798,2492.644
1343,VID_409,21.662
1344,VID_11941,7303.138
1345,VID_22788,740.892
1346,VID_9094,1983.096
1347,VID_7071,1003.73
1348,VID_3436,20.592
1349,VID_20475,3004.012
1350,VID_22614,32.708
1351,VID_15108,1545.468
1352,VID_7007,65.656
1353,VID_18260,2325.984
1354,VID_10317,10.0
1355,VID_21914,571.438
1356,VID_8034,1620.95
1357,VID_9624,663.808
1358,VID_9860,31.57
1359,VID_609,16.158
1360,VID_9013,42.042
1361,VID_15684,1725.122
1362,VID_11353,136.792
1363,VID_23124,1821.064
1364,VID_7717,2889.396
1365,VID_12993,5496.616
1366,VID_390,3863.072
1367,VID_2574,4100.358
1368,VID_9826,341.528
1369,VID_20411,307.194
1370,VID_13748,68.646
1371,VID_22008,1183.902
1372,VID_23133,3670.582
1373,VID_18461,9.702
1374,VID_13349,9.42
1375,VID_8256,386.392
1376,VID_10201,2630.05
1377,VID_773,29495.6
1378,VID_11020,155.124
1379,VID_12745,571.026
1380,VID_19425,12.006
1381,VID_12029,15330.924
1382,VID_1907,682.14
1383,VID_22849,18.512
1384,VID_2714,890.084
1385,VID_19918,203.614
1386,VID_6134,11.206
1387,VID_5853,467.09
1388,VID_10963,3115.496
1389,VID_8466,6771.014
1390,VID_14189,2653.226
1391,VID_13934,7.882
1392,VID_5932,12.98
1393,VID_15673,7.482
1394,VID_7804,65.55
1395,VID_3722,1406.124
1396,VID_19906,88.568
1397,VID_3043,58.844
1398,VID_1513,1223.13
1399,VID_2110,558.986
1400,VID_17568,3674.63
1401,VID_11373,45.322
1402,VID_22316,55.128
1403,VID_15689,65.852
1404,VID_22380,3066.56
1405,VID_6587,734.742
1406,VID_7533,16.352
1407,VID_15710,22.7
1408,VID_821,2532.674
1409,VID_13807,785.656
1410,VID_12586,4707.678
1411,VID_7625,17.486
1412,VID_22652,218.402
1413,VID_9901,1496.89
1414,VID_21380,484.062
1415,VID_7879,10.582
1416,VID_15339,39.842
1417,VID_10163,809.438
1418,VID_20937,15941.202
1419,VID_21929,13.986
1420,VID_19609,12756.11
1421,VID_64,6925.38
1422,VID_17238,620.864
1423,VID_9551,860.598
1424,VID_9804,4356.914
1425,VID_4537,7.726
1426,VID_10869,1001.098
1427,VID_22949,6634.566
1428,VID_7384,5.548
1429,VID_15761,12.996
1430,VID_3571,58.818
1431,VID_8563,2047.144
1432,VID_16120,2378.882
1433,VID_11440,460.414
1434,VID_3480,214.136
1435,VID_4673,13.642
1436,VID_4063,1093.608
1437,VID_16045,447.94
1438,VID_2318,631.292
1439,VID_21811,3991.854
1440,VID_685,11.68
1441,VID_18512,2097.786
1442,VID_21188,14320.454
1443,VID_16896,12.232
1444,VID_4347,2087.496
1445,VID_2525,545.484
1446,VID_20174,11.53
1447,VID_7525,9.992
1448,VID_6181,30.86
1449,VID_8939,218.194
1450,VID_6809,802.84
1451,VID_16279,4363.362
1452,VID_2836,10.658
1453,VID_19921,183.148
1454,VID_10241,11120.726
1455,VID_5180,52.35
1456,VID_7716,9582.55
1457,VID_5583,12.242
1458,VID_12564,194.194
1459,VID_2866,9.872
1460,VID_3702,1074.768
1461,VID_10224,10994.122
1462,VID_19132,5547.988
1463,VID_16745,779.47
1464,VID_9703,5014.856
1465,VID_9081,2007.81
1466,VID_14978,12.042
1467,VID_20905,10.452
1468,VID_18935,27.1
1469,VID_21108,900.986
1470,VID_18493,83.874
1471,VID_8814,9.9
1472,VID_7192,1256.266
1473,VID_7355,195.538
1474,VID_2617,43.456
1475,VID_22856,53.296
1476,VID_2794,737.082
1477,VID_3468,8.37
1478,VID_17472,2106.064
1479,VID_13767,1589.266
1480,VID_17302,56.374
1481,VID_22238,7.308
1482,VID_23200,1942.27
1483,VID_14721,246.468
1484,VID_13902,331.474
1485,VID_2880,1351.126
1486,VID_23371,201.596
1487,VID_13147,417.48
1488,VID_16856,14.212
1489,VID_7893,168.348
1490,VID_4230,717.208
1491,VID_9663,11.35
1492,VID_22068,237.032
1493,VID_3623,350.972
1494,VID_14520,318.304
1495,VID_3215,12.978
1496,VID_12263,31.442
1497,VID_20214,438.52
1498,VID_2926,3348.668
1499,VID_13776,408.396
1500,VID_16270,23506.326
1501,VID_1102,1420.434
1502,VID_2656,80.642
1503,VID_17831,6.116
1504,VID_17518,827.318
1505,VID_20006,32.692
1506,VID_4357,2043.724
1507,VID_5530,17.578
1508,VID_2286,1519.104
1509,VID_3113,196.178
1510,VID_2569,208.126
1511,VID_17384,69252.928
1512,VID_14754,2081.89
1513,VID_12427,43.826
1514,VID_7113,325.004
1515,VID_10799,220.25
1516,VID_6332,47.792
1517,VID_13405,1135.704
1518,VID_4411,10.994
1519,VID_5731,545.282
1520,VID_16584,721.892
1521,VID_4568,2502.306
1522,VID_3575,14.712
1523,VID_15944,3628.48
1524,VID_15417,17.514
1525,VID_5761,780.832
1526,VID_11243,71.052
1527,VID_362,2454.608
1528,VID_8932,10.128
1529,VID_22733,3425.214
1530,VID_793,8.652
1531,VID_10956,10102.446
1532,VID_4422,7.068
1533,VID_10549,6.194
1534,VID_3939,1201.672
1535,VID_19790,12.114
1536,VID_18850,461.668
1537,VID_13900,3428.228
1538,VID_14794,1524.69
1539,VID_19774,112.122
1540,VID_12857,1163.01
1541,VID_17928,1058.682
1542,VID_3372,843.386
1543,VID_15175,43.544
1544,VID_4571,1892.494
1545,VID_7559,5575.064
1546,VID_21354,2091.836
1547,VID_10061,2130.086
1548,VID_7537,57.026
1549,VID_3488,33.976
1550,VID_13611,861.162
1551,VID_6878,707.948
1552,VID_4973,102.776
1553,VID_13113,8.998
1554,VID_5266,323.67
1555,VID_4629,56.116
1556,VID_11240,1003.72
1557,VID_20165,7.312
1558,VID_6081,1156.098
1559,VID_16533,41.84
1560,VID_15917,2121.366
1561,VID_9570,720.796
1562,VID_11907,8332.734
1563,VID_23040,7550.1
1564,VID_23418,43.15
1565,VID_3402,17.976
1566,VID_784,503.698
1567,VID_9459,717.06
1568,VID_14437,34.624
1569,VID_11004,6156.84
1570,VID_18896,431.748
1571,VID_10256,586.716
1572,VID_17618,2179.776
1573,VID_22331,2275.086
1574,VID_3752,2392.228
1575,VID_12128,756.122
1576,VID_5781,2477.232
1577,VID_22852,9.824
1578,VID_3982,1227.912
1579,VID_12789,1158.618
1580,VID_10045,887.684
1581,VID_16750,4543.186
1582,VID_4877,9.328
1583,VID_21679,2826.418
1584,VID_4105,13690.198
1585,VID_10655,36.638
1586,VID_17768,9.398
1587,VID_2849,17.66
1588,VID_3663,2206.288
1589,VID_4544,5.748
1590,VID_2207,1866.082
1591,VID_7078,902.588
1592,VID_13144,88.074
1593,VID_4884,10.346
1594,VID_852,14.35
1595,VID_12131,5253.78
1596,VID_16562,950.6
1597,VID_9009,634.848
1598,VID_13487,8.81
1599,VID_14576,737.246
1600,VID_16832,13.376
1601,VID_17985,3729.388
1602,VID_21569,450.698
1603,VID_4951,1189.178
1604,VID_18135,4797.994
1605,VID_1962,694.836
1606,VID_23091,79.99
1607,VID_23077,120.856
1608,VID_9672,11.25
1609,VID_20332,179.748
1610,VID_4113,12.624
1611,VID_6555,231.53
1612,VID_6209,11.502
1613,VID_23570,10.478
1614,VID_14917,4.894
1615,VID_17109,4769.044
1616,VID_6136,10832.26
1617,VID_3040,708.018
1618,VID_9886,1248.576
1619,VID_18657,4293.75
1620,VID_2394,2435.71
1621,VID_1352,13449.214
1622,VID_8297,210.906
1623,VID_10112,59.25
1624,VID_4262,311.216
1625,VID_10461,1583.122
1626,VID_1952,1414.794
1627,VID_10504,372.284
1628,VID_10590,535.896
1629,VID_18256,1571.506
1630,VID_19145,1217.572
1631,VID_20784,2720.546
1632,VID_448,7870.63
1633,VID_6293,69.482
1634,VID_4462,365.976
1635,VID_6650,1024.014
1636,VID_11002,5566.278
1637,VID_17404,33.66
1638,VID_2118,9.694
1639,VID_3642,11.026
1640,VID_7963,10.03
1641,VID_1340,1426.416
1642,VID_6769,82.73
1643,VID_23631,11196.804
1644,VID_21726,52.794
1645,VID_11721,2208.35
1646,VID_1553,12567.494
1647,VID_541,963.752
1648,VID_2429,1084.018
1649,VID_13505,1772.592
1650,VID_23404,1964.502
1651,VID_6298,18.358
1652,VID_13722,12587.498
1653,VID_19086,1474.92
1654,VID_19421,31.578
1655,VID_3997,9.89
1656,VID_5230,157.9
1657,VID_14597,38.432
1658,VID_22282,1149.862
1659,VID_3986,7.938
1660,VID_13078,1491.408
1661,VID_5677,72.226
1662,VID_7886,9.532
1663,VID_20821,9505.972
1664,VID_13253,17.752
1665,VID_3632,1064.824
1666,VID_15975,107.456
1667,VID_22577,2351.044
1668,VID_15223,292.314
1669,VID_11245,1542.832
1670,VID_1802,154.466
1671,VID_7434,11.956
1672,VID_11313,35.034
1673,VID_2900,2340.858
1674,VID_106,2848.212
1675,VID_9784,1739.68
1676,VID_15561,3162.796
1677,VID_20893,55.02
1678,VID_4174,31.176
1679,VID_1295,79.222
1680,VID_701,9.554
1681,VID_13718,3992.264
1682,VID_15384,2233.804
1683,VID_7332,2558.726
1684,VID_21757,30641.37
1685,VID_16022,64.474
1686,VID_16236,62.632
1687,VID_4337,304.074
1688,VID_20636,4271.908
1689,VID_639,15.266
1690,VID_3511,9.818
1691,VID_5508,39.99
1692,VID_6281,10.686
1693,VID_15053,7.894
1694,VID_3435,267.58
1695,VID_8616,9.922
1696,VID_14044,212.378
1697,VID_6493,234.418
1698,VID_3158,23.09
1699,VID_10253,4357.694
1700,VID_3001,253.586
1701,VID_20951,10.666
1702,VID_5750,13.2
1703,VID_11466,287.672
1704,VID_9642,5.778
1705,VID_15556,6.366
1706,VID_14167,300.174
1707,VID_16180,29.992
1708,VID_5456,12.752
1709,VID_926,11.292
1710,VID_16685,218.024
1711,VID_14228,2142.87
1712,VID_14720,33.99
1713,VID_18717,703.208
1714,VID_10635,56.26
1715,VID_20840,9.314
1716,VID_3096,11.686
1717,VID_3244,8.44
1718,VID_21373,24490.57
1719,VID_5533,15.99
1720,VID_4549,13768.196
1721,VID_22471,12474.468
1722,VID_3835,787.672
1723,VID_17761,183.308
1724,VID_5721,390.386
1725,VID_510,20.788
1726,VID_19978,1339.284
1727,VID_15191,187.816
1728,VID_17998,1416.948
1729,VID_23349,4328.714
1730,VID_13271,2894.18
1731,VID_16457,31.11
1732,VID_21777,3950.816
1733,VID_6416,47.044
1734,VID_11087,4379.13
1735,VID_7437,18.686
1736,VID_22835,5382.938
1737,VID_8283,11.956
1738,VID_13522,11.344
1739,VID_7611,206.768
1740,VID_8984,10.648
1741,VID_10628,11.042
1742,VID_9849,1630.876
1743,VID_1968,80.04
1744,VID_11578,2718.572
1745,VID_2237,12.726
1746,VID_15132,46.118
1747,VID_12746,1137.574
1748,VID_3130,12.96
1749,VID_9593,43.71
1750,VID_10652,422.73
1751,VID_14015,47.268
1752,VID_7116,342.4
1753,VID_19028,5198.38
1754,VID_17430,281.896
1755,VID_21788,269.984
1756,VID_15831,9.914
1757,VID_5942,9.1
1758,VID_15029,1114.252
1759,VID_4352,1565.554
1760,VID_21653,30438.518
1761,VID_6190,14.822
1762,VID_7095,453.944
1763,VID_2485,10.726
1764,VID_6437,31.936
1765,VID_11325,3126.07
1766,VID_13363,60.712
1767,VID_6398,39.402
1768,VID_10189,1078.87
1769,VID_18253,1581.864
1770,VID_15829,7.336
1771,VID_12349,1579.67
1772,VID_11887,481.912
1773,VID_22327,695.456
1774,VID_10815,48.864
1775,VID_1776,49.602
1776,VID_3175,9.6
1777,VID_21068,297.682
1778,VID_7316,1876.57
1779,VID_21999,4060.188
1780,VID_19345,1302.684
1781,VID_3700,12.186
1782,VID_7802,30.808
1783,VID_2126,2757.278
1784,VID_1254,1204.286
1785,VID_18091,166.99
1786,VID_323,1636.358
1787,VID_605,217.32
1788,VID_22819,426.044
1789,VID_6178,41.89
1790,VID_20098,1636.166
1791,VID_18451,59.862
1792,VID_21177,4655.196
1793,VID_6010,194.654
1794,VID_21931,251.02
1795,VID_14297,69.088
1796,VID_19770,542.742
1797,VID_18120,6417.424
1798,VID_1563,318.076
1799,VID_976,1959.962
1800,VID_5235,14.944
1801,VID_4540,1084.844
1802,VID_17883,46.63
1803,VID_16527,754.418
1804,VID_1118,155.084
1805,VID_22359,644.522
1806,VID_10076,48064.454
1807,VID_654,190.684
1808,VID_15065,929.214
1809,VID_16385,344.974
1810,VID_767,270.426
1811,VID_18898,68.314
1812,VID_11910,7293.248
1813,VID_11880,3.6
1814,VID_23174,209.098
1815,VID_6947,13.504
1816,VID_23593,5724.118
1817,VID_20704,8.386
1818,VID_6935,22.296
1819,VID_19859,13.5
1820,VID_6578,5.044
1821,VID_9747,1479.772
1822,VID_13132,54.788
1823,VID_8734,25.622
1824,VID_22732,31308.796
1825,VID_18516,3526.134
1826,VID_1949,6734.77
1827,VID_22124,1941.868
1828,VID_8310,182.812
1829,VID_14424,226.376
1830,VID_18895,8.002
1831,VID_13210,2053.506
1832,VID_14732,80.464
1833,VID_6603,47.984
1834,VID_19754,201.042
1835,VID_9276,10.83
1836,VID_6369,16.734
1837,VID_12207,573.764
1838,VID_11183,36.594
1839,VID_18547,31.108
1840,VID_12303,7.488
1841,VID_1587,213.484
1842,VID_22246,2409.21
1843,VID_16300,1849.408
1844,VID_4282,24.964
1845,VID_12064,1334.59
1846,VID_20842,36.406
1847,VID_21172,19870.504
1848,VID_4541,678.52
1849,VID_12477,10.844
1850,VID_18127,6540.656
1851,VID_1502,1973.35
1852,VID_18016,5.548
1853,VID_10950,69.24
1854,VID_11735,6.58
1855,VID_11959,2720.916
1856,VID_20482,414.48
1857,VID_5816,3076.644
1858,VID_7301,143.602
1859,VID_226,11.748
1860,VID_20856,1420.644
1861,VID_5107,7.032
1862,VID_11678,626.428
1863,VID_23497,1520.886
1864,VID_6797,62.726
1865,VID_22106,1623.874
1866,VID_10151,8.26
1867,VID_6725,22.132
1868,VID_2435,888.918
1869,VID_17908,1073.066
1870,VID_454,13.052
1871,VID_23067,7603.584
1872,VID_21609,2491.004
1873,VID_3253,1236.08
1874,VID_5935,20.102
1875,VID_1568,11.524
1876,VID_14804,262.124
1877,VID_22087,3487.1
1878,VID_9497,762.084
1879,VID_4592,6.562
1880,VID_5831,747.68
1881,VID_11356,1620.694
1882,VID_17667,1866.776
1883,VID_13649,1374.108
1884,VID_7974,3.276
1885,VID_6013,781.348
1886,VID_4389,9.012
1887,VID_19030,554.326
1888,VID_832,1084.582
1889,VID_14244,50.276
1890,VID_282,886.602
1891,VID_17406,8.626
1892,VID_12603,16.426
1893,VID_4580,690.456
1894,VID_9481,652.508
1895,VID_22005,7385.09
1896,VID_20093,89.616
1897,VID_3816,12.866
1898,VID_12403,243.326
1899,VID_16868,14.15
1900,VID_11701,40.13
1901,VID_16884,13.056
1902,VID_7812,8.844
1903,VID_1655,34.588
1904,VID_21729,1057.77
1905,VID_6951,20.242
1906,VID_17539,2772.978
1907,VID_2956,12.558
1908,VID_10006,1009.528
1909,VID_14881,2067.036
1910,VID_1138,492.346
1911,VID_14030,2350.158
1912,VID_3201,16.466
1913,VID_17876,83.666
1914,VID_20857,1831.192
1915,VID_2154,762.78
1916,VID_5544,8.662
1917,VID_10712,972.868
1918,VID_6910,37.222
1919,VID_2882,1230.228
1920,VID_15719,253.984
1921,VID_2706,1980.804
1922,VID_143,215.394
1923,VID_10659,1722.606
1924,VID_22669,40.056
1925,VID_3256,9.746
1926,VID_18252,378.818
1927,VID_137,4423.522
1928,VID_8672,487.496
1929,VID_12118,91.76
1930,VID_6922,402.438
1931,VID_17178,33.908
1932,VID_4557,1790.498
1933,VID_8160,27.888
1934,VID_6384,14.21
1935,VID_23225,352.376
1936,VID_17567,338.444
1937,VID_3948,61.026
1938,VID_9140,201.07
1939,VID_7953,247.278
1940,VID_11092,1223.04
1941,VID_1181,10522.774
1942,VID_8841,213.974
1943,VID_1656,204.976
1944,VID_1754,4130.456
1945,VID_9938,7991.27
1946,VID_14679,93.858
1947,VID_19110,2114.974
1948,VID_17072,1729.01
1949,VID_18196,1851.802
1950,VID_14429,1388.96
1951,VID_20829,1116.318
1952,VID_1727,378.718
1953,VID_4614,5901.932
1954,VID_16758,5.424
1955,VID_44,490.614
1956,VID_15213,996.842
1957,VID_1709,1857.54
1958,VID_5094,6.476
1959,VID_15523,11.14
1960,VID_14180,33.552
1961,VID_17357,2903.426
1962,VID_23027,476.804
1963,VID_9263,14.852
1964,VID_739,379.854
1965,VID_4921,11.624
1966,VID_12691,1693.888
1967,VID_3569,33.102
1968,VID_5953,119.326
1969,VID_21747,4810.128
1970,VID_9598,101.614
1971,VID_176,10.642
1972,VID_19040,2787.228
1973,VID_6705,8.962
1974,VID_21343,2103.934
1975,VID_4162,23.99
1976,VID_22679,17.282
1977,VID_19508,12.412
1978,VID_2131,559.672
1979,VID_9655,9.94
1980,VID_4729,11.01
1981,VID_21712,9026.294
1982,VID_23591,1288.642
1983,VID_1571,1909.038
1984,VID_19048,2558.586
1985,VID_10794,2450.96
1986,VID_8462,485.912
1987,VID_7572,1584.474
1988,VID_19660,187.462
1989,VID_10977,16.992
1990,VID_18270,2049.896
1991,VID_10621,239.4
1992,VID_20459,2969.95
1993,VID_8902,1252.966
1994,VID_8879,2837.844
1995,VID_23588,369.418
1996,VID_21748,236.474
1997,VID_17517,60.494
1998,VID_17678,7.562
1999,VID_12011,1177.222
2000,VID_21869,13740.46
2001,VID_7035,1462.3
2002,VID_915,9393.742
2003,VID_3330,7.87
2004,VID_21146,1725.086
2005,VID_5812,2036.232
2006,VID_21236,17.618
2007,VID_19792,375.032
2008,VID_11920,371.674
2009,VID_8060,22.152
2010,VID_11201,9.944
2011,VID_4814,100.194
2012,VID_2255,56.048
2013,VID_1557,739.484
2014,VID_4517,362.368
2015,VID_1847,2076.132
2016,VID_12468,11.11
2017,VID_17563,2379.67
2018,VID_6092,42.226
2019,VID_8505,1154.678
2020,VID_3145,9.062
2021,VID_4523,33598.738
2022,VID_5572,10.074
2023,VID_15622,1943.112
2024,VID_23664,2232.822
2025,VID_1199,9536.398
2026,VID_20859,215.906
2027,VID_20219,7.112
2028,VID_14843,36.898
2029,VID_10143,1473.648
2030,VID_18589,415.074
2031,VID_12417,214.05
2032,VID_13581,51.054
2033,VID_3415,25.088
2034,VID_17443,354.218
2035,VID_4628,62.954
2036,VID_2661,9619.424
2037,VID_7209,592.162
2038,VID_7870,10.116
2039,VID_17045,161.098
2040,VID_20063,11.122
2041,VID_11909,96.11
2042,VID_17225,1299.84
2043,VID_14680,26.978
2044,VID_7326,350.186
2045,VID_15140,59.556
2046,VID_2324,3989.636
2047,VID_2936,1490.562
2048,VID_18115,612.174
2049,VID_9316,2629.768
2050,VID_18367,7882.204
2051,VID_15205,1067.056
2052,VID_3068,996.9
2053,VID_6319,85.944
2054,VID_14285,266.564
2055,VID_20949,125.626
2056,VID_7519,92.75
2057,VID_5836,974.234
2058,VID_20268,19.24
2059,VID_12833,49.93
2060,VID_17659,1697.084
2061,VID_7137,537.78
2062,VID_22579,5318.276
2063,VID_21681,45550.812
2064,VID_2911,1563.968
2065,VID_23348,2226.124
2066,VID_15619,854.36
2067,VID_10327,11.736
2068,VID_13590,310.338
2069,VID_9793,2209.062
2070,VID_22698,248.176
2071,VID_2798,216.968
2072,VID_15022,806.206
2073,VID_23502,1878.652
